481	27510	48400001	49400000	q13.32	gpos50
482	27510	49400001	51304566	q13.33	gneg
483	27517	1	2800000	p26.3	gpos50
484	27517	2800001	4000000	p26.2	gneg
485	27517	4000001	8700000	p26.1	gpos50
486	27517	8700001	11800000	p25.3	gneg
487	27517	11800001	13300000	p25.2	gpos25
488	27517	13300001	16400000	p25.1	gneg
489	27517	16400001	23900000	p24.3	gpos100
490	27517	23900001	26400000	p24.2	gneg
491	27517	26400001	30900000	p24.1	gpos75
492	27517	30900001	32100000	p23	gneg
493	27517	32100001	36500000	p22.3	gpos50
494	27517	36500001	39400000	p22.2	gneg
495	27517	39400001	43700000	p22.1	gpos75
496	27517	43700001	44100000	p21.33	gneg
497	27517	44100001	44200000	p21.32	gpos50
498	27517	44200001	50600000	p21.31	gneg
499	27517	50600001	52300000	p21.2	gpos25
500	27517	52300001	54400000	p21.1	gneg
501	27517	54400001	58600000	p14.3	gpos50
502	27517	58600001	63700000	p14.2	gneg
503	27517	63700001	69800000	p14.1	gpos50
504	27517	69800001	74200000	p13	gneg
505	27517	74200001	79800000	p12.3	gpos75
506	27517	79800001	83500000	p12.2	gneg
507	27517	83500001	87200000	p12.1	gpos75
508	27517	87200001	87900000	p11.2	gneg
509	27517	87900001	91000000	p11.1	acen
510	27517	91000001	93900000	q11.1	acen
511	27517	93900001	98300000	q11.2	gvar
512	27517	98300001	100000000	q12.1	gneg
513	27517	100000001	100900000	q12.2	gpos25
514	27517	100900001	102800000	q12.3	gneg
515	27517	102800001	106200000	q13.11	gpos75
516	27517	106200001	107900000	q13.12	gneg
517	27517	107900001	111300000	q13.13	gpos50
518	27517	111300001	113500000	q13.2	gneg
519	27517	113500001	117300000	q13.31	gpos75
520	27517	117300001	119000000	q13.32	gneg
521	27517	119000001	121900000	q13.33	gpos75
522	27517	121900001	123800000	q21.1	gneg
523	27517	123800001	125800000	q21.2	gpos25
524	27517	125800001	129200000	q21.3	gneg
525	27517	129200001	133700000	q22.1	gpos25
526	27517	133700001	135700000	q22.2	gneg
527	27517	135700001	138700000	q22.3	gpos25
528	27517	138700001	142800000	q23	gneg
529	27517	142800001	148900000	q24	gpos100
530	27517	148900001	152100000	q25.1	gneg
531	27517	152100001	155000000	q25.2	gpos50
532	27517	155000001	157000000	q25.31	gneg
533	27517	157000001	159000000	q25.32	gpos50
